Date,High,Low,Open,Close,Volume,Adj Close,Name
1981-12-31,7.905624866485596,7.867979049682617,7.8868021965026855,7.8868021965026855,33868.0,1.1649421453475952,NOC
1982-01-04,7.8868021965026855,7.849155902862549,7.867979049682617,7.849155902862549,65080.0,1.1593815088272095,NOC
1982-01-05,7.8868021965026855,7.849155902862549,7.867979049682617,7.849155902862549,318096.0,1.1593815088272095,NOC
1982-01-06,7.81151008605957,7.491520881652832,7.660926818847656,7.585635185241699,369231.0,1.1204568147659302,NOC
1982-01-07,7.4538750648498535,7.322114944458008,7.397406101226807,7.4538750648498535,151411.0,1.100995421409607,NOC
1982-01-08,7.75504207611084,7.4538750648498535,7.604457855224609,7.717395782470703,305479.0,1.1399197578430176,NOC
1982-01-11,7.679749965667725,6.908010005950928,7.3032917976379395,6.908010005950928,687327.0,1.0203670263290405,NOC
1982-01-12,6.926833152770996,6.757427215576172,6.851541996002197,6.757427215576172,238406.0,0.9981245994567871,NOC
1982-01-13,6.700957775115967,6.437438011169434,6.569198131561279,6.437438011169434,478141.0,0.9508593082427979,NOC
1982-01-14,6.550374984741211,6.475082874298096,6.512729167938232,6.475082874298096,130160.0,0.9564196467399597,NOC
1982-01-15,6.663312911987305,6.512729167938232,6.5880208015441895,6.663312911987305,564471.0,0.9842230081558228,NOC
1982-01-18,6.606843948364258,6.512729167938232,6.569198131561279,6.531551837921143,813503.0,0.9647612571716309,NOC
1982-01-19,6.5880208015441895,6.493906021118164,6.550374984741211,6.550374984741211,345324.0,0.9675407409667969,NOC
1982-01-20,6.757427215576172,6.531551837921143,6.644489765167236,6.719780921936035,763033.0,0.9925636649131775,NOC
1982-01-21,6.945655822753906,6.776249885559082,6.870365142822266,6.926833152770996,56447.0,1.0231469869613647,NOC
1982-01-22,7.115063190460205,6.964478969573975,7.03977108001709,7.115063190460205,82346.0,1.0509494543075562,NOC
1982-01-25,7.3032917976379395,7.228000164031982,7.265645980834961,7.265645980834961,70393.0,1.0731922388076782,NOC
1982-01-26,7.378582954406738,7.265645980834961,7.322114944458008,7.322114944458008,292861.0,1.0815330743789673,NOC
1982-01-27,7.322114944458008,7.3032917976379395,7.322114944458008,7.322114944458008,95628.0,1.0815330743789673,NOC
1982-01-28,7.340938091278076,7.3032917976379395,7.322114944458008,7.340938091278076,67072.0,1.0843132734298706,NOC
1982-01-29,7.4538750648498535,7.322114944458008,7.397406101226807,7.397406101226807,115551.0,1.0926545858383179,NOC
1982-02-01,7.529167175292969,7.378582954406738,7.4538750648498535,7.4538750648498535,320753.0,1.100995421409607,NOC
1982-02-02,7.566812992095947,7.416228771209717,7.491520881652832,7.566812992095947,79690.0,1.1176769733428955,NOC
1982-02-03,7.980916976928711,7.416228771209717,7.698573112487793,7.491520881652832,929718.0,1.1065560579299927,NOC
1982-02-04,7.604457855224609,7.378582954406738,7.491520881652832,7.435051918029785,195241.0,1.0982149839401245,NOC
1982-02-05,7.566812992095947,7.397406101226807,7.491520881652832,7.529167175292969,132817.0,1.1121163368225098,NOC
