Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Name
1995-04-04,2.256677208754121,2.280684413102569,2.1606483913603283,2.2686808109283447,40387200,0.0,0.0,ABC
1995-04-05,2.232670563917894,2.2806849846473107,2.1846561431884766,2.1846561431884766,12236800,0.0,0.0,ABC
1995-04-06,2.18465630557086,2.2566779420182512,2.18465630557086,2.2206671237945557,3776000,0.0,0.0,ABC
1995-04-07,2.232670563917894,2.232670563917894,2.1846561431884766,2.1846561431884766,1920800,0.0,0.0,ABC
1995-04-10,2.1846555445505227,2.2326699521230613,2.1846555445505227,2.208662748336792,2047200,0.0,0.0,ABC
1995-04-11,2.184655960791749,2.2326703775124472,2.184655960791749,2.196659564971924,4096800,0.0,0.0,ABC
1995-04-12,2.184655960791749,2.208663169152098,2.184655960791749,2.196659564971924,2457600,0.0,0.0,ABC
1995-04-13,2.1846555445505227,2.208662748336792,2.1846555445505227,2.208662748336792,2297600,0.0,0.0,ABC
1995-04-17,2.1846555957087763,2.2686808109283447,2.1846555957087763,2.2686808109283447,2233600,0.0,0.0,ABC
1995-04-18,2.2206670489717037,2.2686814716521733,2.2086634433015866,2.2566778659820557,2441600,0.0,0.0,ABC
1995-04-19,2.2086633535531854,2.232670563917894,2.160648932823768,2.1846561431884766,1422400,0.0,0.0,ABC
1995-04-20,2.1606492723737443,2.1606492723737443,2.0886276299612865,2.1006312370300293,1023200,0.0,0.0,ABC
1995-04-21,2.0886278365577398,2.1606494860942136,2.0886278365577398,2.1486458778381348,2803200,0.0,0.0,ABC
1995-04-24,2.1126346588134766,2.1606490828774194,2.1126346588134766,2.1126346588134766,644800,0.0,0.0,ABC
1995-04-25,2.1126339382595485,2.1606483459472656,2.1126339382595485,2.1606483459472656,484800,0.0,0.0,ABC
1995-04-26,2.1126346588134766,2.1606490828774194,2.1126346588134766,2.1126346588134766,151200,0.0,0.0,ABC
1995-04-27,2.1126345302281755,2.160648951369725,2.1126345302281755,2.13664174079895,3552000,0.0,0.0,ABC
1995-04-28,2.1366424048687778,2.160649622901011,2.124638795852661,2.124638795852661,1076000,0.0,0.0,ABC
1995-05-01,2.160649622901011,2.160649622901011,2.124638795852661,2.124638795852661,2287200,0.0,0.0,ABC
1995-05-02,2.1246381172767053,2.2206669587355394,2.1246381172767053,2.1846561431884766,1212000,0.0,0.0,ABC
1995-05-03,2.1606487524314004,2.2206667733322725,2.1366415440710513,2.196659564971924,791200,0.0,0.0,ABC
1995-05-04,2.184655549791124,2.220666355556912,2.1606483459472656,2.1606483459472656,1011200,0.0,0.0,ABC
1995-05-05,2.1606483459472656,2.2086627536349828,2.1606483459472656,2.1606483459472656,164000,0.0,0.0,ABC
1995-05-08,2.1606483459472656,2.220666355556912,2.1606483459472656,2.1606483459472656,59200,0.0,0.0,ABC
1995-05-09,2.1606490828774194,2.1846562949093906,2.100631052797491,2.1126346588134766,592800,0.0,0.0,ABC
1995-05-10,2.1606490828774194,2.1606490828774194,2.100631052797491,2.1126346588134766,817600,0.0,0.0,ABC
1995-05-11,2.1126346588134766,2.1606490828774194,2.100631052797491,2.1126346588134766,615200,0.0,0.0,ABC
1995-05-12,2.1606490828774194,2.1606490828774194,2.100631052797491,2.1126346588134766,1013600,0.0,0.0,ABC
1995-05-15,2.1486448152905946,2.1486448152905946,2.0766232013702393,2.0766232013702393,3689600,0.0,0.0,ABC
1995-05-16,2.076624207112981,2.1006314233801833,2.076624207112981,2.088627815246582,2481600,0.0,0.0,ABC
1995-05-17,2.100630666913182,2.100630666913182,2.076623459291317,2.0826256275177,328000,0.0,0.0,ABC
1995-05-18,2.0766244287321554,2.0886280381467923,1.9925991628296984,2.0286099910736084,514400,0.0,0.0,ABC
1995-05-19,2.0166060396297247,2.0286096470084733,1.9925988248722282,2.0046024322509766,1853600,0.0,0.0,ABC
1995-05-22,2.0286086194655475,2.04061222076416,1.9925978155697093,2.04061222076416,432800,0.0,0.0,ABC
1995-05-23,1.99259859865362,2.1246382648294624,1.99259859865362,2.1126346588134766,809600,0.0,0.0,ABC
1995-05-24,2.08862673441569,2.1606483459472656,2.08862673441569,2.1606483459472656,1676800,0.0,0.0,ABC
1995-05-25,2.1606483459472656,2.1606483459472656,2.08862673441569,2.1606483459472656,209600,0.0,0.0,ABC
1995-05-26,2.1606483459472656,2.1606483459472656,2.08862673441569,2.1606483459472656,64000,0.0,0.0,ABC
1995-05-30,2.13664174079895,2.1846561619404996,2.088627319657401,2.13664174079895,558400,0.0,0.0,ABC
1995-05-31,2.1726525380061226,2.1846561431884766,2.1366417224590597,2.1846561431884766,487200,0.0,0.0,ABC
1995-06-01,2.196659146443657,2.30469156348187,2.160648340764253,2.208662748336792,1427200,0.0,0.0,ABC
1995-06-02,2.208663423856099,2.352706690629323,2.208663423856099,2.304692268371582,1112800,0.0,0.0,ABC
1995-06-05,2.3046918483595773,2.352706261867069,2.3046918483595773,2.31669545173645,799200,0.0,0.0,ABC
1995-06-06,2.352706690629323,2.352706690629323,2.304692268371582,2.304692268371582,264800,0.0,0.0,ABC
1995-06-07,2.30469214055956,2.352706560154551,2.2806849307620647,2.3286993503570557,469600,0.0,0.0,ABC
1995-06-08,2.32869950000276,2.32869950000276,2.2566778659820557,2.2566778659820557,68000,0.0,0.0,ABC
1995-06-09,2.3046919170178866,2.3046919170178866,2.256677502080014,2.28068470954895,249600,0.0,0.0,ABC
1995-06-12,2.2566778461138406,2.304692268371582,2.2566778461138406,2.304692268371582,95200,0.0,0.0,ABC
1995-06-13,2.304692288662525,2.304692288662525,2.2566778659820557,2.2566778659820557,504800,0.0,0.0,ABC
1995-06-14,2.2566778659820557,2.2566778659820557,2.2086634433015866,2.2566778659820557,649600,0.0,0.0,ABC
1995-06-15,2.2086635177199905,2.2566779420182512,2.2086635177199905,2.2206671237945557,700800,0.0,0.0,ABC
1995-06-16,2.2566770327988492,2.2566770327988492,2.2086626278456825,2.2326698303222656,432000,0.0,0.0,ABC
1995-06-19,2.208663423856099,2.304692268371582,2.208663423856099,2.304692268371582,398400,0.0,0.0,ABC
1995-06-20,2.32869950000276,2.32869950000276,2.2566778659820557,2.2566778659820557,120800,0.0,0.0,ABC
1995-06-21,2.280685057242711,2.352706690629323,2.2566778461138406,2.304692268371582,1254400,0.0,0.0,ABC
1995-06-22,2.3046919737810865,2.3527063899015257,2.2926883697509766,2.2926883697509766,284800,0.0,0.0,ABC
1995-06-23,2.2806849307620647,2.3286993503570557,2.256677720964569,2.3286993503570557,276800,0.0,0.0,ABC
1995-06-26,2.3286991818413063,2.3286991818413063,2.2566775576606473,2.2926883697509766,39200,0.0,0.0,ABC
1995-06-27,2.328699124486823,2.328699124486823,2.256677502080014,2.28068470954895,632000,0.0,0.0,ABC
1995-06-28,2.2566778659820557,2.32869950000276,2.2566778659820557,2.2566778659820557,495200,0.0,0.0,ABC
1995-06-29,2.256677155909331,2.3286987672681394,2.208662748336792,2.208662748336792,940800,0.0,0.0,ABC
1995-06-30,2.2326693681407574,2.2326693681407574,2.1846549731269778,2.190657138824463,737600,0.0,0.0,ABC
1995-07-03,2.184655549791124,2.2086627536349828,2.1606483459472656,2.1606483459472656,96800,0.0,0.0,ABC
1995-07-05,2.232669957478841,2.232669957478841,2.1606483459472656,2.1606483459472656,228800,0.0,0.0,ABC
1995-07-06,2.232669957478841,2.232669957478841,2.1366411421034073,2.1606483459472656,1457600,0.0,0.0,ABC
1995-07-07,2.160648340764253,2.208662748336792,2.160648340764253,2.208662748336792,199200,0.0,0.0,ABC
1995-07-10,2.184655549791124,2.232669957478841,2.1366411421034073,2.1606483459472656,1148000,0.0,0.0,ABC
1995-07-11,2.184655549791124,2.184655549791124,2.1366411421034073,2.1606483459472656,418400,0.0,0.0,ABC
1995-07-12,2.1366411369779836,2.208662748336792,2.1366411369779836,2.208662748336792,1061600,0.0,0.0,ABC
1995-07-13,2.1606487524314004,2.208663169152098,2.1366415440710513,2.196659564971924,2342400,0.0,0.0,ABC
1995-07-14,2.1846567026063717,2.1846567026063717,2.136642269582056,2.1486458778381348,420800,0.0,0.0,ABC
1995-07-17,2.1366417224590597,2.1846561431884766,2.1366417224590597,2.1846561431884766,941600,0.0,0.0,ABC
1995-07-18,2.13664174079895,2.1846561619404996,2.1126345302281755,2.13664174079895,119200,0.0,0.0,ABC
1995-07-19,2.088627815246582,2.136642247780986,2.088627815246582,2.088627815246582,28800,0.0,0.0,ABC
1995-07-20,2.112635412881541,2.112635412881541,2.040613751078761,2.0646209716796875,62400,0.0,0.0,ABC
1995-07-21,2.0406122793231094,2.112633889181572,2.0406122793231094,2.0526158809661865,53600,0.0,0.0,ABC
1995-07-24,2.1366417224590597,2.1846561431884766,2.0406128810002255,2.1846561431884766,757600,0.0,0.0,ABC
1995-07-25,2.1966592106371294,2.208662812881048,2.136641199417536,2.172652006149292,179200,0.0,0.0,ABC
1995-07-26,2.2086633725112743,2.2086633725112743,2.13664174079895,2.13664174079895,5600,0.0,0.0,ABC
1995-07-27,2.1366411369779836,2.208662748336792,2.1366411369779836,2.208662748336792,916000,0.0,0.0,ABC
1995-07-28,2.2086633725112743,2.2086633725112743,2.13664174079895,2.13664174079895,63200,0.0,0.0,ABC
1995-07-31,2.1486453460843378,2.1846561619404996,2.13664174079895,2.13664174079895,31200,0.0,0.0,ABC
1995-08-01,2.13664174079895,2.13664174079895,2.1006309249427884,2.13664174079895,84800,0.0,0.0,ABC
1995-08-02,2.082626793534473,2.1006318430105844,1.9925993482271829,2.016606569290161,7999200,0.0,0.0,ABC
