Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Name
1980-03-17,0.0,0.4910187885446451,0.4678817689418793,0.4678817689418793,378125,0.0,0.0,ADI
1980-03-18,0.0,0.467882043839906,0.4550281535340517,0.4627405107021332,215625,0.0,0.0,ADI
1980-03-19,0.0,0.4730236152852937,0.4627405107021332,0.4627405107021332,153125,0.0,0.0,ADI
1980-03-20,0.0,0.467882043839906,0.4627405107021332,0.4627405107021332,43750,0.0,0.0,ADI
1980-03-21,0.0,0.4627406589209839,0.44217440485954285,0.44217440485954285,556250,0.0,0.0,ADI
1980-03-24,0.0,0.44474518863423057,0.40618350228394,0.41132503747940063,384375,0.0,0.0,ADI
1980-03-25,0.0,0.40104164047410995,0.38047539955434,0.39590007066726685,325000,0.0,0.0,ADI
1980-03-26,0.0,0.41132503747940063,0.3984711420293038,0.41132503747940063,100000,0.0,0.0,ADI
1980-03-27,0.0,0.4010416922517863,0.383046233912081,0.3881877660751343,512500,0.0,0.0,ADI
1980-03-28,0.0,0.41132503747940063,0.3959003552777584,0.41132503747940063,246875,0.0,0.0,ADI
1980-03-31,0.0,0.41132503747940063,0.4036127155323946,0.41132503747940063,62500,0.0,0.0,ADI
1980-04-01,0.0,0.41646661098249144,0.41132503747940063,0.41132503747940063,50000,0.0,0.0,ADI
1980-04-02,0.0,0.4267496847803128,0.41132500384014214,0.4216081500053406,128125,0.0,0.0,ADI
1980-04-03,0.0,0.4267496409388789,0.41646653413772583,0.41646653413772583,128125,0.0,0.0,ADI
1980-04-07,0.0,0.4138954886935791,0.39847081899642944,0.39847081899642944,265625,0.0,0.0,ADI
1980-04-08,0.0,0.4061833322048187,0.39590018950444616,0.4061833322048187,96875,0.0,0.0,ADI
1980-04-09,0.0,0.41389582423094606,0.40875425072785526,0.41132503747940063,50000,0.0,0.0,ADI
1980-04-10,0.0,0.4216081500053406,0.41132500384014214,0.4216081500053406,53125,0.0,0.0,ADI
1980-04-11,0.0,0.42160779864484016,0.41389544544828044,0.41903701424598694,243750,0.0,0.0,ADI
1980-04-14,0.0,0.413895650922484,0.4061833322048187,0.4061833322048187,162500,0.0,0.0,ADI
1980-04-15,0.0,0.41132500298739094,0.4010418951511383,0.4010418951511383,37500,0.0,0.0,ADI
1980-04-16,0.0,0.4145382849560602,0.40168439652567356,0.40489786863327026,142500,0.0,1.25,ADI
