Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Name
1998-02-27,13.955026626586914,14.457006001643997,13.955026626586914,13.955026626586914,50000,0.0,0,AMT
1998-03-02,13.854630470275879,13.854630470275879,13.653838724329852,13.854630470275879,75000,0.0,0,AMT
1998-03-03,13.75423526763916,13.75423526763916,13.453047634041221,13.75423526763916,35000,0.0,0,AMT
1998-03-04,12.64987850189209,12.64987850189209,12.449086779639835,12.64987850189209,60000,0.0,0,AMT
1998-03-05,12.951066970825195,12.951066970825195,12.951066970825195,12.951066970825195,400,0.0,0,AMT
1998-03-06,12.951066970825195,13.151858706806982,12.951066970825195,12.951066970825195,3600,0.0,0,AMT
1998-03-09,12.951068322489581,13.252255957896315,12.750276565551758,12.750276565551758,3200,0.0,0,AMT
1998-03-10,12.750274584843563,13.553441487825834,12.750274584843563,13.051462173461914,56800,0.0,0,AMT
1998-03-11,13.051462173461914,13.252253899207483,12.95106631058913,13.051462173461914,10400,0.0,0,AMT
1998-03-12,13.051460571871457,13.151856422424315,12.9510647213186,13.151856422424316,3800,0.0,0,AMT
1998-03-13,13.252252578735352,13.252252578735352,13.252252578735352,13.252252578735352,1000,0.0,0,AMT
1998-03-16,13.252254574797874,13.252254574797874,12.951066970825195,12.951066970825195,7700,0.0,0,AMT
1998-03-17,12.951068322489581,12.951068322489581,12.649880687082845,12.750276565551758,28000,0.0,0,AMT
1998-03-18,12.750275234843409,12.951066970825195,12.649879366852517,12.951066970825195,45700,0.0,0,AMT
1998-03-19,12.951068244711326,13.955027023371118,12.850672366845346,13.75423526763916,383600,0.0,0,AMT
1998-03-20,13.854630644892303,14.256214141845703,13.854630644892303,14.256214141845703,275600,0.0,0,AMT
1998-03-23,14.256218322854957,15.26017735967573,13.955030611808727,15.159781455993652,398600,0.0,0,AMT
1998-03-24,15.159776766088946,15.96294374707379,15.159776766088946,15.862547874450684,261800,0.0,0,AMT
1998-03-25,15.862549104030778,16.163736745246553,15.661757343220263,15.962944984436035,135600,0.0,0,AMT
1998-03-26,15.962941528125933,15.962941528125933,15.46096223478864,15.762149810791016,26300,0.0,0,AMT
1998-03-27,15.762154733979855,15.862550624005205,14.758195833726361,15.460967063903809,62200,0.0,0,AMT
1998-03-30,15.460965582409745,15.962944984436035,15.460965582409745,15.962944984436035,49500,0.0,0,AMT
1998-03-31,15.962942703910496,16.264130302097488,15.962942703910496,16.163734436035156,79000,0.0,0,AMT
1998-04-01,16.163732482165823,16.565315897871805,16.063336628239327,16.464920043945312,150100,0.0,0,AMT
1998-04-02,17.468875885009766,18.77402178446452,17.468875885009766,18.673625946044922,140500,0.0,0,AMT
1998-04-03,18.67363132130016,20.982736269632976,17.468880913474344,19.878381729125977,458700,0.0,0,AMT
1998-04-06,19.87838190793991,20.882340590159096,18.472839752833046,19.2760066986084,105300,0.0,0,AMT
1998-04-07,19.2760009765625,19.2760009765625,17.770063400268555,17.770063400268555,152800,0.0,0,AMT
1998-04-08,17.77006902694702,18.472840118408204,16.866506195068357,18.071256637573242,45100,0.0,0,AMT
1998-04-09,18.07126335475756,18.47284698486328,17.870471539704695,18.47284698486328,151400,0.0,0,AMT
1998-04-13,18.472841378733598,18.67363313285027,17.970861993441925,18.171653747558594,85900,0.0,0,AMT
1998-04-14,18.171651179973896,18.472838768592247,18.071255317101112,18.27204704284668,322900,0.0,0,AMT
1998-04-15,18.272046582452184,18.37244244279533,17.268087979020745,17.46887969970703,23100,0.0,0,AMT
1998-04-16,17.468878487979662,17.468878487979662,16.76610751432531,17.06729507446289,55400,0.0,0,AMT
1998-04-17,17.06729503036234,17.36848258972168,16.866503324122785,17.36848258972168,15100,0.0,0,AMT
1998-04-20,17.368480046590168,17.770063400268555,17.06729253133138,17.770063400268555,92900,0.0,0,AMT
1998-04-21,17.770063400268555,17.770063400268555,17.468875885009766,17.770063400268555,23100,0.0,0,AMT
1998-04-22,17.770075632178266,18.974826522495437,17.770075632178266,18.47284698486328,60900,0.0,0,AMT
1998-04-23,18.47283675822806,18.874420166015625,18.47283675822806,18.874420166015625,242300,0.0,0,AMT
1998-04-24,18.874422376806084,18.9748182405125,17.6696720123291,17.6696720123291,100900,0.0,0,AMT
1998-04-27,17.66966823189558,18.071251600802302,15.962938914042033,16.76610565185547,52200,0.0,0,AMT
1998-04-28,16.76611365828403,17.569280779638955,16.665717768114668,17.26809310913086,29100,0.0,0,AMT
1998-04-29,17.26808967590332,18.071256637573242,16.866506195068357,18.071256637573242,101300,0.0,0,AMT
1998-04-30,18.07126335475756,18.673638799916144,17.97086744723113,18.47284698486328,116300,0.0,0,AMT
1998-05-01,18.47283426920573,18.573230107625324,17.669667561848957,17.770063400268555,61000,0.0,0,AMT
1998-05-04,17.770066002200792,17.87046185532057,17.06729503036234,17.36848258972168,58400,0.0,0,AMT
1998-05-05,17.36848263460047,17.468878487979662,16.665711660946116,17.06729507446289,44000,0.0,0,AMT
1998-05-06,17.06729683009061,17.6696720123291,16.766109238971364,17.6696720123291,47300,0.0,0,AMT
1998-05-07,17.6696754143252,17.77007129736114,17.167695999145508,17.167695999145508,230900,0.0,0,AMT
1998-05-08,17.468882608150253,18.27204962461693,17.468882608150253,18.171653747558594,320700,0.0,0,AMT
1998-05-11,18.171643539513955,18.272039360174254,17.87045607753306,17.97085189819336,375200,0.0,0,AMT
1998-05-12,17.970859603448346,18.171651330861177,17.6696720123291,17.6696720123291,333300,0.0,0,AMT
1998-05-13,17.770060256872764,18.171643539513955,17.770060256872764,17.97085189819336,88100,0.0,0,AMT
1998-05-14,17.970860767364503,18.071256637573242,17.66967315673828,18.071256637573242,35600,0.0,0,AMT
1998-05-15,18.071255467154764,18.071255467154764,17.26808855750344,17.6696720123291,69200,0.0,0,AMT
1998-05-18,17.66967666980832,17.770072559977685,16.866509548453397,17.26809310913086,53200,0.0,0,AMT
1998-05-19,17.26808855750344,17.6696720123291,17.26808855750344,17.6696720123291,21000,0.0,0,AMT
1998-05-20,17.6696655636742,17.6696655636742,16.866498947143555,16.866498947143555,14100,0.0,0,AMT
1998-05-21,16.866509702784068,16.96690559387207,15.661759009728064,16.96690559387207,116400,0.0,0,AMT
1998-05-22,16.6657187721946,16.6657187721946,16.26413518732244,16.565322875976562,45100,0.0,0,AMT
1998-05-26,16.565316365315365,16.866503935593826,15.36056608420152,15.66175365447998,119500,0.0,0,AMT
1998-05-27,15.661758843954505,15.661758843954505,15.05938350380241,15.460967063903809,91100,0.0,0,AMT
1998-05-28,15.460961504680354,16.464920043945312,15.05937808897437,16.464920043945312,163600,0.0,0,AMT
